edge_id:int,source_node_id:int,target_node_id:int,label_id:int,down_flow:string,up_flow:string,date:string,count:string,visit_duration:string
82617,10,5895,2,3773,160,32,1,479
82618,3,5895,2,6595,5657,28,4,12574
82619,31,5895,2,468,356,15,4,410
82620,31,5895,2,705,1524,34,1,2740
82621,32,5895,2,0,1114,43,1,1808
82622,30,5895,2,14271,30780,11,25,16569
82623,2,5895,2,194,162,8,2,114
82624,16,5895,2,120,288,16,3,187
82625,13,5895,2,1843,1707,8,14,1569
82626,57,5895,2,107,91,18,1,71
82627,16,5895,2,3512,38056,27,5,4924
82628,16,5895,2,320,260,7,2,1674
82629,84,5895,2,16862,20470,45,3,7768
82630,7,5895,2,120,88,18,1,73
82631,78,5895,2,4536,1248,44,1,3199
82632,49,5895,2,14890,26257,13,6,12794
82633,64,5895,2,600,445,13,3,380
82634,36,5895,2,518,924,19,3,3050
82635,64,5895,2,7656,4670,5,13,10061
82636,64,5895,2,600,445,18,4,219
82637,4,5895,2,2117,8377,34,1,2604
82638,11,5895,2,774,614,1,6,1085
82639,31,5895,2,240,176,3,2,182
82640,49,5895,2,7747,48426,2,4,14425
82641,38,5895,2,120,88,17,1,48
82642,30,5895,2,2591,4069,27,11,13784
82643,84,5895,2,25400,25144,8,14,35745
82644,7,5895,2,6173,1800,11,9,3889
82645,2,5895,2,388,324,15,4,266
82646,11,5895,2,240,160,6,2,150
82647,95,5895,2,2836,2748,40,3,3411
82648,13,5895,2,567,1236,42,1,1051
82649,41,5895,2,120,176,5,1,2621
82650,78,5895,2,240,176,25,2,75
82651,78,5895,2,14685,2559,4,20,6071
82652,31,5895,2,1297,1776,6,8,2151
82653,81,5895,2,326,275,7,2,2265
82654,75,5895,2,242,356,7,1,53
82655,41,5895,2,728,648,18,3,2689
82656,75,5895,2,3125,12491,35,3,5559
82657,36,5895,2,97,201,27,2,5928
82658,15,5895,2,184,192,4,1,389
82659,12,5895,2,0,200,13,1,3565
82660,7,5895,2,360,264,7,3,193
82661,29,5895,2,120,120,31,2,401
82662,75,5895,2,1364,1218,22,1,3534
82663,13,5895,2,3167,3385,2,16,10399
82664,0,5895,2,220,88,3,1,457
82665,30,5895,2,5752,10258,8,11,2160
82666,80,5895,2,447,415,22,1,2934
82667,16,5895,2,588,555,11,6,3356
82668,26,5895,2,608,520,27,6,1338
82669,74,5895,2,1222,1782,15,4,5204
82670,62,5895,2,200,40,11,4,274
82671,26,5895,2,2196,1649,25,12,10396
82672,30,5895,2,623,543,9,2,2201
82673,11,5895,2,110,94,14,1,192
82674,78,5895,2,120,120,40,1,796
82675,29,5895,2,462,422,22,2,1117
82676,41,5895,2,824,800,8,3,83
82677,13,5895,2,1912,1664,15,14,8448
82678,30,5895,2,463,1025,37,1,2641
82679,3,5895,2,2636,2564,45,2,11044
82680,57,5895,2,184,192,13,1,1048
82681,43,5895,2,108,92,25,1,275
82682,52,5895,2,106,90,9,1,53
82683,23,5895,2,2029,2168,15,13,13880
82684,36,5895,2,410,1262,13,1,0
82685,79,5895,2,391,231,16,3,8814
82686,30,5895,2,781,2105,31,2,1779
82687,44,5895,2,120,88,9,1,80
82688,29,5895,2,3449,4085,12,1,0
82689,13,5895,2,120,176,23,1,0
82690,98,5896,2,20548,2399,39,1,1092
82691,42,5896,2,200,184,7,1,0
82692,6,5896,2,0,401,21,2,5613
82693,43,5896,2,240,260,18,1,838
82694,52,5896,2,120,120,16,1,1402
82695,66,5896,2,1368,1096,7,16,2266
82696,11,5896,2,4606,1389,16,3,4964
82697,66,5896,2,855,685,17,10,1637
82698,8,5896,2,3348,4952,4,12,13009
82699,30,5896,2,115260,6612,32,2,3856
82700,40,5896,2,927,921,21,2,3110
82701,38,5896,2,6887,6400,28,16,19844
82702,0,5896,2,3032,2189,4,8,5400
82703,11,5896,2,110,94,17,1,202
82704,75,5896,2,1590815,43965,30,3,3792
82705,44,5896,2,18487,3797,32,1,3526
82706,81,5896,2,1992,1684,7,2,0
82707,70,5896,2,2821,3453,9,8,9669
82708,32,5896,2,2602,3262,20,5,6411
82709,0,5896,2,4805,3360,10,9,21608
82710,12,5896,2,887,833,4,2,891
82711,64,5896,2,152,154,8,1,813
82712,31,5896,2,5958,3265,12,2,3401
82713,95,5896,2,748,841,25,1,0
82714,66,5896,2,23387,3186,16,3,296
82715,70,5896,2,3784,4744,25,13,18417
82716,53,5896,2,382,332,14,4,1280
82717,70,5896,2,1635,2026,24,4,2501
82718,46,5896,2,76,76,25,1,401
82719,23,5896,2,200,200,14,5,3368
82720,11,5896,2,4606,1429,5,4,3793
82721,49,5896,2,360,356,11,3,4002
82722,75,5896,2,17898,9538,41,1,1036
82723,50,5896,2,0,200,12,1,0
82724,70,5896,2,12199,6959,18,13,23307
82725,66,5896,2,836,700,19,10,9047
82726,19,5896,2,23392,1524,15,1,1100
82727,70,5896,2,179,468,20,2,4643
82728,99,5896,2,3791,1059,45,1,2846
82729,64,5896,2,104,89,21,1,47
82730,27,5896,2,11037,1233,34,1,0
82731,30,5896,2,2143,1888,26,15,6321
82732,28,5896,2,52,208,26,2,5408
82733,19,5896,2,49225,3372,5,2,4598
82734,12,5896,2,117329,7921,7,7,7046
82735,50,5896,2,0,200,13,1,2
82736,50,5896,2,10916,16335,31,1,9337
82737,7,5896,2,1056,880,7,1,0
82738,70,5896,2,3391,4108,4,8,17557
82739,47,5896,2,160,160,8,1,254
82740,33,5896,2,76,76,22,1,388
82741,70,5896,2,2520,2893,14,7,4607
82742,71,5896,2,943,920,1,2,2397
82743,43,5896,2,76,76,23,1,404
82744,95,5896,2,5249,5195,28,11,8885
82745,36,5896,2,56190,2235,38,1,0
82746,66,5896,2,1368,1096,1,16,2552
82747,11,5896,2,179,68,8,1,53
82748,19,5896,2,39329,2720,23,4,7289
82749,32,5896,2,1695,1830,10,3,488
82750,50,5896,2,40,1040,14,5,0
82751,66,5896,2,1197,965,10,12,1794
82752,89,5896,2,927,867,28,2,2164
82753,0,5896,2,10406,10834,18,12,35920
82754,75,5896,2,148514,92137,44,4,9781
82755,53,5896,2,40,40,15,1,553
82756,4,5896,2,128017,15187,11,7,16458
82757,12,5896,2,18072,11522,6,17,7212
82758,11,5896,2,16293,1719,23,1,0
82759,10,5896,2,927,879,5,2,2628
82760,74,5896,2,5371,1340,44,1,3373
82761,11,5896,2,18244,5891,21,8,10252
82762,69,5896,2,369,303,3,4,639
82763,49,5896,2,596,304,13,2,2809
82764,48,5896,2,1196,1490,27,1,0
82765,12,5896,2,3748,4532,9,11,10193
82766,50,5896,2,0,200,15,1,0
82767,19,5896,2,12412,3356,30,1,4700
82768,8,5896,2,869,1430,15,4,5515
82769,47,5896,2,700391,94892,11,25,30555
82770,44,5896,2,5788,1995,5,3,2799
82771,13,5896,2,32843,4570,14,5,7506
82772,57,5896,2,3908,10395,16,10,17846
82773,29,5896,2,320,0,19,1,0
82774,19,5896,2,2120,1350,24,2,2259
82775,50,5896,2,0,200,10,1,0
82776,50,5896,2,0,800,8,4,8917
82777,42,5896,2,200,184,12,1,0
82778,8,5896,2,7950,5675,8,11,13386
82779,42,5896,2,24029,6625,21,14,17342
82780,13,5896,2,16566,2397,31,1,8182
82781,0,5896,2,2459,1851,15,5,7426
82782,67,5896,2,664,469,7,1,0
82783,13,5896,2,100,84,15,1,160
82784,44,5896,2,30935,5359,3,2,50
82785,75,5896,2,230,166,19,1,90
82786,6,5896,2,22334,5400,11,16,20280
82787,47,5896,2,217,321,23,3,3361
82788,79,5896,2,513,1113,17,2,734
82789,97,5896,2,21978,2375,45,1,4074
82790,57,5896,2,80,82,2,1,711
82791,95,5896,2,10592,11522,23,10,21178
82792,6,5896,2,221,577,5,3,664
82793,18,5896,2,95,61,16,1,71
82794,42,5896,2,200,184,14,1,0
82795,74,5896,2,120,106,19,1,1220
82796,26,5896,2,21246,5596,26,7,2546
82797,75,5896,2,61574,3880,29,2,4900
82798,75,5896,2,2073412,33440,24,1,0
82799,8,5896,2,837,1258,16,3,1329
82800,82,5896,2,236,260,15,1,6777
82801,57,5896,2,444,320,4,1,4161
82802,33,5896,2,674,630,21,4,572
82803,97,5896,2,10989,1008,44,1,2838
82804,28,5896,2,29611,2325,23,2,3930
82805,74,5896,2,122,62,22,1,47
82806,0,5896,2,80,80,21,1,0
82807,82,5896,2,15719,1745,38,1,0
82808,70,5896,2,8245,11129,10,29,24222
82809,0,5896,2,1098,648,9,2,6060
82810,0,5896,2,1813,1211,14,3,2927
82811,41,5896,2,1057,3928,9,11,11336
82812,42,5896,2,200,184,1,1,4188
82813,12,5896,2,2781,2739,3,6,6147
82814,30,5896,2,806942,32757,9,4,649
82815,70,5896,2,3939,4852,19,14,18033
82816,78,5896,2,4387,1372,4,2,45
82817,30,5896,2,1043509,23593,44,1,0
82818,27,5896,2,757,410,28,1,2964
82819,6,5896,2,774914,36041,38,1,6591
82820,44,5896,2,36467,6273,2,6,8496
82821,30,5896,2,0,132,24,1,0
82822,66,5896,2,513,411,2,6,891
82823,6,5896,2,788579,45645,4,3,0
82824,66,5896,2,589,487,15,7,1269
82825,28,5896,2,183483,41210,1,3,4696
82826,50,5896,2,19762,2282,17,5,50
82827,0,5896,2,2378,1879,1,6,7185
82828,70,5896,2,3381,2973,23,7,17001
82829,78,5896,2,4305,1311,34,1,2476
82830,85,5896,2,6175,4880,1,44,11524
82831,47,5896,2,57831,15464,16,3,1230
82832,83,5896,2,15890,2235,26,3,3216
82833,49,5896,2,2031679,52256,22,4,4373
82834,19,5896,2,48189,3396,9,2,8108
82835,29,5896,2,967,1025,23,3,5603
82836,82,5896,2,472,720,9,1,5114
82837,80,5896,2,76,76,20,1,415
82838,42,5896,2,22144,2472,35,1,3530
82839,46,5896,2,781,1185,40,1,0
82840,31,5896,2,452,1762,14,3,2559
82841,78,5896,2,21152,10560,6,13,8018
82842,66,5896,2,684,550,3,8,1530
82843,73,5896,2,11451,3603,9,4,7062
82844,49,5896,2,331,323,26,2,0
82845,66,5896,2,513,413,8,6,1007
82846,21,5896,2,532,746,1,3,0
82847,44,5896,2,9244,1791,45,1,0
82848,72,5896,2,226,164,3,1,738
82849,78,5896,2,4427,1804,5,3,78
82850,42,5896,2,96,80,22,1,99
82851,0,5896,2,802,170,12,2,4920
82852,70,5896,2,3668,4268,21,9,8592
82853,12,5896,2,9377,1020,32,1,4001
82854,50,5896,2,0,800,18,3,4671
82855,12,5896,2,1854,2146,12,5,6009
82856,24,5896,2,485,156,25,1,1107
82857,50,5896,2,40,240,7,1,0
82858,42,5896,2,148,132,4,2,247
82859,47,5896,2,40,40,15,1,579
82860,75,5896,2,2106620,39198,23,1,5037
82861,66,5896,2,513,411,6,6,898
82862,70,5896,2,2602,3773,17,6,10781
82863,0,5896,2,10184,4406,11,15,15833
82864,94,5896,2,14027,1633,5,2,2813
82865,62,5896,2,120,120,8,2,2002
82866,81,5896,2,8057,5318,2,2,0
82867,26,5896,2,11005,1512,10,1,4154
82868,26,5896,2,451,429,13,1,4158
82869,18,5896,2,209,162,12,1,3075
82870,36,5896,2,96,80,19,1,73
82871,83,5896,2,1854,2202,19,6,804
82872,53,5896,2,80,80,3,1,5136
82873,50,5896,2,0,200,2,1,0
82874,78,5896,2,4427,1360,14,2,3004
82875,0,5896,2,4101,3047,17,4,5694
82876,74,5896,2,120,120,20,2,1557
82877,19,5896,2,12540,3424,14,2,96
82878,50,5896,2,0,400,23,2,0
82879,24,5896,2,204056,7141,5,2,0
82880,28,5896,2,40,320,6,1,0
82881,70,5896,2,927,867,16,2,1060
82882,95,5896,2,1854,1898,17,4,1320
82883,49,5896,2,149,76,27,1,53
82884,83,5896,2,1715,1694,22,2,0
82885,97,5896,2,20516,1484,43,1,4160
82886,26,5896,2,9517,1390,7,2,5865
82887,66,5896,2,3002,2257,11,21,3370
82888,10,5896,2,23442,1847,8,3,5919
82889,78,5896,2,4427,1372,15,2,2428
82890,49,5896,2,298,152,12,2,118
82891,8,5896,2,837,1418,24,3,1649
82892,8,5896,2,1666,2516,13,7,5237
82893,32,5896,2,7718,9159,25,11,6543
82894,42,5896,2,22144,2460,36,1,3520
82895,78,5896,2,593,1033,17,2,3998
82896,30,5896,2,5718,2994,1,5,4313
82897,32,5896,2,9995,1244,24,3,4928
82898,78,5896,2,5762,1452,1,2,4685
82899,70,5896,2,7211,9052,3,24,26943
82900,75,5896,2,351,255,28,1,3849
82901,66,5896,2,589,487,12,7,1293
82902,69,5896,2,90631,8545,45,3,7798
82903,81,5896,2,6354,4655,4,2,3194
82904,77,5896,2,0,328,18,1,625
82905,70,5896,2,499,68,5,1,3110
82906,99,5896,2,171,137,14,2,1817
82907,30,5896,2,320,260,25,3,1265
82908,47,5896,2,595,440,14,1,3436
82909,5,5896,2,0,63,1,1,0
82910,19,5896,2,50829,3400,13,4,4539
82911,7,5896,2,967,920,4,2,4538
82912,62,5896,2,342,274,5,4,2564
82913,22,5896,2,606,596,16,2,9529
82914,78,5896,2,25609,6112,11,5,334
82915,56,5896,2,996,1011,13,5,4865
82916,27,5896,2,101,85,27,1,371
82917,70,5896,2,2861,4185,26,8,20683
82918,66,5896,2,855,687,9,10,1553
82919,33,5896,2,152,152,8,1,384
82920,6,5896,2,788202,44685,10,2,12198
82921,93,5896,2,11188,0,21,1,3461
82922,38,5896,2,8433,6692,27,12,12283
82923,23,5896,2,0,200,23,1,1543
82924,18,5896,2,246,0,10,1,5122
82925,42,5896,2,0,520,25,1,6015
82926,79,5896,2,2338,9008,23,5,3935
82927,83,5896,2,89669,9271,36,2,6585
82928,69,5896,2,887,842,2,2,904
82929,50,5896,2,0,200,21,1,1403
82930,56,5896,2,344,2549,16,2,4054
82931,31,5896,2,171,137,8,2,361
82932,57,5896,2,40,41,3,1,663
82933,62,5896,2,4609,1557,7,2,549
82934,83,5896,2,75650,11881,28,4,3452
82935,22,5896,2,2344,1636,17,1,0
82936,57,5896,2,16561,2263,27,3,344
82937,44,5896,2,107925,8845,19,4,5435
82938,19,5896,2,13472,3412,4,3,2592
82939,64,5896,2,2584,2618,4,10,5137
82940,8,5896,2,917,1510,14,4,2200
82941,42,5896,2,2200,4866,2,6,15446
82942,53,5896,2,80,80,12,2,1047
82943,50,5896,2,0,200,27,1,0
82944,75,5896,2,209985,78459,45,2,2718
82945,19,5896,2,10578,1358,38,1,1645
82946,12,5896,2,887,833,2,2,940
82947,71,5896,2,943,920,5,3,2188
82948,44,5896,2,80,80,16,2,1308
82949,66,5896,2,171,137,24,2,345
82950,95,5896,2,10094,9572,24,10,10229
82951,42,5896,2,200,184,11,1,0
82952,97,5896,2,78336,9476,32,1,0
82953,70,5896,2,4052,5503,13,11,9206
82954,70,5896,2,2821,3281,27,9,5765
82955,47,5896,2,40,40,6,1,665
82956,95,5896,2,20974,20243,22,27,36140
82957,12,5896,2,927,913,26,3,1196
82958,31,5896,2,1489,1854,5,5,1410
82959,90,5896,2,857,737,10,2,2933
82960,31,5896,2,927,1035,4,2,1871
82961,12,5896,2,1774,1866,23,5,1639
82962,47,5896,2,11916,2527,5,5,2197
82963,75,5896,2,460,332,22,1,9332
82964,50,5896,2,138930,32921,4,9,15890
82965,49,5896,2,149,76,16,1,54
82966,3,5896,2,40,40,19,1,812
82967,18,5896,2,40,40,3,1,574
82968,74,5896,2,5665,1416,36,1,2820
82969,33,5896,2,927,874,16,2,0
82970,30,5896,2,5460,2443,33,1,2529
82971,31,5896,2,22715,1914,43,1,3135
82972,50,5896,2,40,440,3,1,0
82973,90,5896,2,1748,0,12,1,0
82974,52,5896,2,21794,6820,38,2,5287
82975,8,5896,2,2140,3339,10,8,4821
82976,88,5896,2,619,433,21,2,5128
82977,19,5896,2,651693,23973,20,7,6684
82978,66,5896,2,760,624,5,9,1475
82979,73,5896,2,0,400,11,1,6125
82980,18,5896,2,50707,3179,11,1,2701
82981,19,5896,2,128,68,10,1,49
82982,50,5896,2,0,400,11,2,1
82983,11,5896,2,4606,1377,2,3,307
82984,30,5896,2,181,702,6,2,1718
82985,4,5896,2,1070,1686,12,2,3814
82986,12,5896,2,11608,3468,21,7,2860
82987,44,5896,2,5486,1930,8,2,72
82988,70,5896,2,7221,6599,28,12,8548
82989,46,5896,2,63640,2649,13,2,1978
82990,95,5896,2,1416,1602,20,2,1001
82991,62,5896,2,5788,1955,2,1,0
82992,50,5896,2,40,0,25,1,0
82993,42,5896,2,0,520,3,1,0
82994,46,5896,2,5059,1011,36,1,4122
82995,43,5896,2,887,1035,17,3,813
82996,50,5896,2,0,200,22,1,679
82997,49,5896,2,773520,26153,9,2,153
82998,69,5896,2,23743,1201,14,2,166
82999,75,5896,2,62234,38184,43,2,9214
83000,74,5896,2,4345,1364,23,1,0
83001,76,5896,2,40,0,4,1,0
83002,19,5896,2,11239,1706,42,1,7454
83003,76,5896,2,40,40,11,1,687
83004,12,5896,2,927,1073,8,3,2269
83005,49,5896,2,298,152,23,2,99
83006,7,5896,2,40,80,11,1,240
83007,83,5896,2,4058,4755,27,5,17045
83008,43,5896,2,513,590,9,8,924
83009,56,5896,2,304,294,23,1,1292
83010,13,5896,2,700264,38455,44,1,0
83011,43,5896,2,683,2351,13,3,864
83012,23,5896,2,208467,11683,11,2,0
83013,83,5896,2,12010,6648,18,4,4811
83014,16,5896,2,16278,2065,35,1,0
83015,83,5896,2,28916,9462,24,15,25925
83016,11,5896,2,26113,14729,45,1,2683
83017,83,5896,2,1675,1682,25,2,2023
83018,12,5896,2,887,833,18,2,780
83019,31,5896,2,927,1228,25,2,1799
83020,8,5896,2,589,741,12,2,800
83021,83,5896,2,30184,3453,34,1,2820
83022,32,5896,2,18675,25512,27,33,40600
83023,74,5896,2,171,137,14,2,482
83024,12,5896,2,927,913,25,3,1111
83025,66,5896,2,9038,12553,21,11,3442
83026,8,5896,2,829,1258,19,3,823
83027,31,5896,2,5731,1579,15,1,2788
83028,78,5896,2,375529,155711,7,238,155240
83029,44,5896,2,16449,2289,4,2,715
83030,47,5896,2,9915,7007,24,4,700
83031,19,5896,2,13472,3412,8,3,4871
83032,6,5896,2,807431,49269,40,2,3931
83033,95,5896,2,214049,18165,31,1,0
83034,28,5896,2,0,592,7,2,0
83035,11,5896,2,179,68,6,1,55
83036,8,5896,2,1674,2516,23,6,5540
83037,25,5896,2,1640,2579,10,8,6325
83038,6,5896,2,14077,1709,43,1,3334
83039,7,5896,2,40,40,2,1,0
83040,66,5896,2,608,472,18,7,863
83041,56,5896,2,3429,3657,11,7,7653
83042,83,5896,2,125083,14335,32,2,6722
83043,47,5896,2,0,60,1,1,0
83044,47,5896,2,76,298,20,2,346
83045,66,5896,2,247,213,22,3,424
83046,48,5896,2,1092,1368,11,1,1201
83047,42,5896,2,200,184,8,1,0
83048,78,5896,2,467,788,26,2,52
83049,70,5896,2,1520259,76433,15,6,9241
83050,16,5896,2,600,964,12,3,1454
83051,12,5896,2,1146,1381,13,5,1673
83052,44,5896,2,26990,3630,33,2,7066
83053,36,5896,2,2424,788,11,2,1265
83054,12,5896,2,923,913,17,2,2240
83055,30,5896,2,6172,3318,21,2,3198
83056,0,5896,2,716,563,22,1,921
83057,12,5896,2,925,1073,15,3,2560
83058,25,5896,2,0,287,21,1,1619
83059,41,5896,2,111,80,6,1,533
83060,81,5896,2,92,180,1,1,699
83061,91,5896,2,925,908,1,2,462
83062,44,5896,2,5786,1981,11,2,7254
83063,44,5896,2,50654,5405,44,2,5681
83064,19,5896,2,63270,16418,35,3,13312
83065,43,5896,2,1031,3579,27,6,16819
83066,49,5896,2,149,76,21,1,49
83067,32,5896,2,56169,67890,28,88,85410
83068,70,5896,2,4635,5989,2,16,13604
83069,40,5896,2,927,921,14,2,3049
83070,78,5896,2,969,1731,18,1,0
83071,18,5896,2,76,76,21,1,351
83072,38,5896,2,0,60,23,1,0
83073,0,5896,2,4188,2672,16,9,12016
83074,7,5896,2,272,760,6,3,4324
83075,11,5896,2,4492,1340,1,2,4000
83076,8,5896,2,584,2045,11,3,4821
83077,4,5896,2,45888,5525,32,1,0
83078,52,5896,2,14358,6632,33,1,0
83079,8,5896,2,1676,2206,26,5,2392
83080,30,5896,2,5073693,104311,8,4,4811
83081,18,5896,2,206308,13404,9,10,6006
83082,19,5896,2,13472,3412,19,2,2899
83083,95,5896,2,4675,4745,21,7,7879
83084,83,5896,2,3902,1084,31,1,4406
83085,50,5896,2,0,200,19,1,8382
83086,4,5896,2,15496,2161,22,3,2103
83087,84,5896,2,69856,9738,45,3,6609
83088,31,5896,2,2352,820,16,2,1226
83089,66,5896,2,342,278,27,4,667
83090,93,5896,2,110,0,20,1,0
83091,44,5896,2,21364,3979,35,2,2402
83092,49,5896,2,149,76,10,1,40
83093,83,5896,2,120283,20801,23,14,12485
83094,66,5896,2,779,609,14,8,1390
83095,70,5896,2,219,576,22,1,3042
83096,66,5896,2,266,198,13,3,710
83097,79,5896,2,974,956,10,3,11474
83098,3,5896,2,80,52,11,1,1026
83099,42,5897,2,9647,1397,2,2,4962
83100,83,5897,2,705770,25484,27,3,4381
83101,82,5897,2,576093,31758,14,2,0
83102,69,5897,2,162,57,8,1,56
83103,30,5897,2,450,217,22,1,0
83104,95,5897,2,170,137,17,1,1532
83105,95,5897,2,594,797,21,1,4258
83106,5,5897,2,21066,2761,4,2,0
83107,5,5897,2,360461,25336,5,3,9047
83108,82,5897,2,921977,34979,17,4,2702
83109,83,5897,2,677327,26461,18,2,6044
83110,3,5897,2,186,137,2,1,0
83111,82,5897,2,1176848,37852,22,6,13833
83112,95,5897,2,330,457,23,1,0
83113,4,5897,2,2154869,96153,15,4,0
83114,30,5897,2,576,2218,6,2,5256
83115,78,5897,2,240,200,17,1,0
83116,82,5897,2,1275807,47758,25,2,3327
83117,64,5897,2,426,386,3,3,6462
83118,95,5897,2,130,57,20,1,50
83119,29,5897,2,289664,32449,12,6,9096
83120,95,5897,2,130,57,24,1,93
83121,53,5897,2,222,160,12,1,182
83122,95,5897,2,130,57,18,1,50
83123,0,5897,2,117,120,4,1,0
83124,30,5897,2,202,137,1,1,0
83125,66,5898,2,262,240,9,1,1076
83126,40,5898,2,22514,4520,42,1,4370
83127,78,5898,2,32407,5610,25,2,2487
83128,36,5898,2,12369,4916,27,9,9003
83129,43,5898,2,40,40,11,1,572
83130,50,5898,2,1382263,61760,15,1,0
83131,13,5898,2,80,104,7,1,62
83132,78,5898,2,5088,2020,41,1,0
83133,78,5898,2,13712,1606,27,2,7399
83134,90,5898,2,40,0,6,1,0
83135,33,5898,2,260,260,21,2,1686
83136,3,5898,2,441,91,3,1,46
83137,28,5898,2,1288,1300,10,2,5542
83138,28,5898,2,352,364,1,2,449
83139,11,5898,2,2554338,82241,19,1,0
83140,6,5898,2,278,90,18,1,98
83141,47,5898,2,1040,1040,19,1,0
83142,50,5898,2,3343997,172601,14,2,4640
83143,3,5898,2,7553,2502,2,2,720
83144,56,5898,2,113,82,16,1,829
83145,66,5898,2,2860,2860,2,1,3257
83146,43,5898,2,156,316,9,2,8662
83147,79,5898,2,252,255,5,1,4397
83148,44,5898,2,154543,50104,22,4,3510
83149,50,5898,2,377445,50571,25,5,5444
83150,19,5898,2,572,624,4,1,0
83151,43,5898,2,40,52,19,1,53
83152,6,5898,2,455,476,7,1,245
83153,69,5898,2,965,961,26,1,0
83154,0,5898,2,117,92,30,1,290
83155,52,5898,2,13683,3770,8,4,18256
83156,78,5898,2,92,184,15,1,539
83157,42,5898,2,6240,6240,25,6,418
83158,28,5898,2,988,988,26,1,0
83159,28,5898,2,0,800,23,1,2534
83160,66,5898,2,4525,4359,10,1,485
83161,78,5898,2,9254,2836,23,2,2667
83162,66,5898,2,746,584,21,1,0
83163,42,5898,2,583,312,3,1,1520
83164,44,5898,2,616899,45168,25,8,9460
83165,71,5898,2,0,200,2,1,134
83166,12,5898,2,40,240,6,2,696
83167,43,5898,2,80,104,3,2,127
83168,78,5898,2,9261,2954,28,2,1202
83169,78,5898,2,9052,2345,40,1,1490
83170,78,5898,2,196,392,18,1,1112
83171,4,5898,2,40,40,15,1,56
83172,44,5898,2,11222,3736,19,4,17559
83173,74,5898,2,2341,2215,20,2,0
83174,25,5898,2,0,71,12,1,0
83175,31,5899,2,135,104,1,1,703
83176,78,5899,2,5086,2140,23,1,0
83177,78,5899,2,5122,2212,18,2,8838
83178,78,5899,2,88,72,24,1,77
83179,54,5899,2,4969,1815,40,1,0
83180,66,5899,2,31250,12296,21,6,12616
83181,26,5899,2,218,104,2,1,5316
83182,43,5899,2,134,40,20,2,382
83183,32,5899,2,47237,13752,25,11,10539
83184,81,5899,2,5193,2135,3,1,2114
83185,78,5899,2,88,72,16,1,44
83186,78,5899,2,5086,2140,35,1,0
83187,42,5899,2,135,104,26,1,665
83188,78,5899,2,5174,2212,27,2,882
83189,78,5899,2,10348,4436,6,4,3310
83190,52,5899,2,135,104,17,1,674
83191,78,5899,2,10260,4364,17,4,4382
83192,13,5899,2,135,104,28,1,0
83193,49,5899,2,520,246,11,1,360
83194,0,5899,2,540,416,10,3,1676
83195,90,5900,2,1753,400,12,2,1220
83196,0,5900,2,117,80,31,1,0
83197,26,5900,2,1802,35303,15,17,20628
83198,52,5900,2,43163,21579,40,3,9352
83199,50,5900,2,585,40,15,1,614
83200,52,5900,2,50118,39960,45,5,12707
83201,31,5901,2,1646,5315,4,2,5130
83202,26,5901,2,853367,414081,1,71,64301
83203,4,5901,2,868,5730,30,2,3141
83204,6,5901,2,14720723,1473951,11,633,1027191
83205,43,5901,2,1711,3413,11,2,1605
83206,44,5901,2,873270,444233,11,120,119812
83207,90,5901,2,801998,268367,6,92,183810
83208,57,5901,2,93805,57363,2,35,42581
83209,3,5901,2,1580541,459849,3,129,151360
83210,2,5901,2,1839,4394,44,3,1701
83211,42,5901,2,75678,59564,7,15,23040
83212,3,5901,2,677120,165382,38,53,40125
83213,90,5901,2,3078,7188,11,5,6259
83214,36,5901,2,736437,346734,19,81,89941
83215,43,5901,2,1771,3637,24,2,2577
83216,24,5901,2,54338,54755,31,22,23182
83217,95,5901,2,59607,64835,25,30,42076
83218,23,5901,2,692,4507,3,1,2198
83219,43,5901,2,3041,5591,7,5,6887
83220,95,5901,2,1331379,500019,23,173,190782
83221,43,5901,2,1457,3423,40,2,3215
83222,43,5901,2,2021,3671,13,4,2362
83223,26,5901,2,346602,350503,25,78,112596
83224,83,5901,2,4817,11739,27,4,4051
83225,18,5901,2,1889,2629,9,4,1074
83226,0,5901,2,1396,1635,1,2,1203
83227,23,5901,2,38213,15425,37,8,22498
83228,18,5901,2,1704,3380,41,3,1194
83229,90,5901,2,6303597,1193976,7,332,691604
83230,83,5901,2,3226,4677,23,4,4929
83231,83,5901,2,27762,29659,19,10,25288
83232,15,5901,2,3008938,541149,37,461,351909
83233,18,5901,2,11428,20635,11,15,23530
83234,44,5901,2,297957,92993,40,24,24764
83235,24,5901,2,5568,8907,32,8,7720
83236,28,5901,2,7594,4186,11,5,5677
83237,18,5901,2,1714,2998,32,1,3485
83238,75,5901,2,270966,58122,40,60,79936
83239,28,5901,2,1226,3046,4,2,2445
83240,36,5901,2,9165,11383,16,7,6955
83241,43,5901,2,16380,19480,15,18,12505
83242,29,5901,2,502,1898,34,1,1661
83243,44,5901,2,1824,5790,28,6,4258
83244,43,5901,2,13514,23238,3,27,27586
83245,44,5901,2,456709,402584,19,101,141217
83246,44,5901,2,138548,18023,44,8,10335
83247,43,5901,2,5481,10627,23,7,4495
83248,2,5901,2,4747,6350,22,1,2856
83249,43,5901,2,1771,3497,25,2,1896
83250,18,5901,2,3274,4024,44,4,8657
83251,71,5901,2,4478270,1357583,35,731,733319
83252,26,5901,2,626206,236439,3,65,65166
83253,90,5901,2,772906,199514,10,71,148249
83254,4,5901,2,4792,6257,31,4,4284
83255,44,5901,2,42438,45146,4,9,10803
